"ID","pertes_totales"
9424,-361669.2343
9425,-340814.3791
9426,-815667.5996
9427,-850641.1089
9428,-644145.059
9429,-484212.5675
9430,120322.5783
9431,74227.792
9432,35777.4394
9433,248268.6339
9434,178834.6834
9435,143685.0137
9436,380008.1499
9437,474550.2139
9438,614174.1275
9439,662392.3773
9440,514556.1429
9441,484327.6639
9442,421977.6388
9443,163945.5034
9444,320387.6533
9445,308085.8544
9446,-104123.1374
9447,175542.7354
9448,309199.357
9449,409553.9486
9450,517540.383
9451,558340.8435
9452,464790.8106
9453,460974.9301
9454,371525.8928
9455,277273.4701
9456,270321.7124
9457,-84363.0584
9458,179978.0138
9459,-3185276.7908
9460,-3576341.0466
9461,-4309732.6941
9462,-393975.0946
9463,-555605.4751
9464,-10133.448
9465,291352.1656
9466,542521.5558
9467,566480.8086
9468,186550.6791
9469,113345.6363
9470,142524.6709
9471,140785.7172
9472,495808.2177
9473,514291.946
9474,440077.2309
9475,435345.9503
9476,343570.0076
9477,411221.9726
9478,253050.2275
9479,232323.9029
9480,365562.0019
9481,1612280.9877
9482,1398961.3503
9483,1280522.457
9484,1927810.6873
9485,2922144.263
9486,3099921.1189
9487,3884926.7169
9488,3136328.1622
9489,2453418.0824
9490,2457726.267
9491,1862288.8557
9492,2019188.7514
9493,1506016.0095
9494,1465970.9109
9495,2369889.6326
9496,1600247.8294
9497,2158236.9379
9498,4053912.1144
9499,3581775.8032
9500,3282282.9591
9501,3998598.8327
9502,3231745.8043
9503,1652866.0968
9504,1116149.8142
9505,254874.1909
9506,256922.049
9507,229579.3906
9508,218376.2024
9509,188268.7664
9510,221520.3448
9511,218106.1764
9512,191563.8899
9513,-184489.6219
9514,-40521.5733
9515,227652.828
9516,-63604.2786
9517,172793.0018
9518,105946.3041
9519,98869.7698
9520,130094.2298
9521,145063.4696
9522,236973.7932
9523,182758.2969
9524,121327.6562
9525,199491.2465
9526,124623.1115
9527,108454.7564
9528,162004.1929
9529,100599.0064
9530,-19804.008
9531,-28851.1995
9532,47351.9388
9533,122253.4672
9534,379128.7413
9535,252234.6149
9536,197017.6069
9537,108140.5635
9538,159224.3984
9539,147352.2856
9540,73959.2828
9541,58450.7105
9542,70165.8593
9543,43697.2641
9544,81656.2822
9545,129925.9069
9546,155695.1032
9547,-157268.1127
9548,-269752.6184
9549,14093.7232
9550,80044.3157
9551,84490.3822
9552,74190.8121
9553,200622.2233
9554,493364.8008
9555,622594.7336
9556,513852.4153
9557,533896.5777
9558,577874.8932
9559,19176.7484
9560,495710.4259
9561,454880.0109
9562,512024.0308
9563,184281.1518
9564,275972.6757
9565,347053.2904
9566,338608.6422
9567,346417.1221
9568,443903.1866
9569,667384.1314
9570,809081.3672
9571,775777.2194
9572,672273.8111
9573,638140.523
9574,501473.3909
9575,32879.0741
9576,194628.8412
9577,75122.5418
9578,68419.3067
9579,64252.9918
9580,97229.2358
9581,146674.0807
9582,481921.629
9583,-87902.8606
9584,187407.8432
9585,170325.1269
9586,109877.1183
9587,74332.2977
9588,41080.8704
9589,69596.9527
9590,42618.9867
9591,138288.4362
9592,-59772.2549
9593,86953.5077
9594,-261629.2642
9595,-364726.3394
9596,100791.5999
9597,-107036.4476
9598,39563.9538
9599,31654.7558
9600,35733.7343
9601,606820.5713
9602,375364.3414
9603,-135336.2614
9604,540023.1815
9605,1102145.1448
9606,2145225.8701
9607,2228791.2931
9608,1908556.7599
9609,2525222.3756
9610,1398302.2475
9611,-614169.6741
9612,-732975.2546
9613,-728491.9972
9614,-1070130.437
9615,1561733.0716
9616,1615476.4129
9617,2097392.5167
9618,1993604.4046
9619,2267427.0867
9620,1419443.0139
9621,1590933.5795
9622,1919144.2138
9623,714886.0962
9624,756501.7702
9625,259507.3023
9626,582463.8056
9627,306010.9326
9628,487963.3734
9629,591975.083
9630,710725.4655
9631,792624.7392
9632,628512.9357
9633,1180750.4683
9634,641495.3826
9635,355400.835
9636,434860.2804
9637,303512.9932
9638,311487.3032
9639,534030.339
9640,398217.4292
9641,1517140.8731
9642,1269903.4576
9643,695435.8097
9644,788800.1282
9645,549816.6587
9646,466355.2568
9647,444272.6695
9648,696165.3243
9649,-438977.268
9650,-546669.178
9651,-489043.108
9652,-739529.831
9653,-825304.492
9654,-767012.698
9655,-693793.49
9656,-48743.8033
9657,250484.1565
9658,98250.7862
9659,100802.2281
9660,50395.2601
9661,55034.7975
9662,53638.9025
9663,55057.957
9664,78842.1926
9665,118704.0048
9666,168416.744
9667,193040.4918
9668,185012.7308
9669,140750.3884
9670,95938.7891
9671,85473.7577
9672,27126.7344
9673,3175220.6215
9674,3989457.4414
9675,2776839.704
9676,4529014.8011
9677,6120477.7858
9678,6540281.2939
9679,5017066.5852
9680,4255951.5682
9681,1931787.6517
9682,3173354.3345
9683,3468139.5536
9684,2122301.2266
9685,1768422.7839
9686,1484599.1813
9687,1102419.3194
9688,240698.2203
9689,601501.4696
9690,608326.5262
9691,-73543.3682
9692,288996.8867
9693,1700348.7493
9694,783634.9467
9695,658765.9666
9696,530147.9578
9697,1769616.7215
9698,1704366.6355
9699,1540595.0456
9700,1591268.3998
9701,1885093.6934
9702,2681176.1989
9703,2629986.6113
9704,2172531.4047
9705,2277788.1398
9706,4743372.6299
9707,3439172.0206
9708,1976474.5343
9709,2249692.6427
9710,1810013.5717
9711,1726824.3886
9712,1550225.3638
9713,1668705.336
9714,2149586.4285
9715,2127833.0482
9716,2308214.0545
9717,1815256.7669
9718,1588452.0633
9719,1633201.0176
9720,1650246.8769
9721,-416291.1964
9722,-450797.3709
9723,194003.1914
9724,1048287.7041
9725,1464940.5985
9726,1845599.9143
9727,1921338.2685
9728,1692048.4847
9729,2152133.2404
9730,3092391.0256
9731,1702426.0067
9732,1667238.378
9733,829086.6931
9734,821522.0759
9735,830027.9108
9736,967680.9139
9737,1272489.8839
9738,1923674.2162
9739,2003997.0619
9740,1586069.6965
9741,2350162.748
9742,2588833.8908
9743,941025.4215
9744,799612.1915
9745,1321440.1278
9746,2347260.9035
9747,1490738.5298
9748,1213078.9736
9749,1599256.8637
9750,2022510.6677
9751,2010871.2269
9752,1746283.6515
9753,1840951.8189
9754,-3269765.9517
9755,-2004473.0978
9756,517844.4665
9757,332741.1544
9758,759714.73
9759,3151961.431
9760,1007245.6265
9761,1369987.7649
9762,1790375.8377
9763,1821245.4792
9764,1518057.4757
9765,1346825.8186
9766,1212606.992
9767,1145203.8412
9768,1157748.8477
9769,532981.0144
9770,505795.4011
9771,516924.7148
9772,798682.4513
9773,1095448.2753
9774,1356385.0395
9775,1560453.8377
9776,1179939.2835
9777,1094744.0616
9778,901230.7847
9779,557735.9722
9780,465379.2536
9781,488805.2355
9782,498336.9138
9783,516535.5229
9784,692360.2164
9785,892933.8937
9786,1562136.63
9787,1708896.6542
9788,1472686.0977
9789,1265299.5754
9790,935895.6851
9791,676420.9454
9792,572646.4663
9793,1084772.4896
9794,1155603.4083
9795,1108197.977
9796,2332654.2387
9797,3552505.5019
9798,3204984.289
9799,3451013.377
9800,2721410.0863
9801,2528860.5724
9802,2076295.9937
9803,1329053.6946
9804,1366075.124
9805,1532051.0288
9806,1507040.7841
9807,777290.0176
9808,-468468.589
9809,-34962.1382
9810,1544567.3057
9811,948078.9326
9812,1925025.3231
9813,2289964.5951
9814,2033618.8478
9815,1567811.168
9816,1450731.6133
9817,434620.1132
9818,441858.4661
9819,527023.6094
9820,270231.3474
9821,852801.7725
9822,998533.4331
9823,1146693.2521
9824,868433.6199
9825,792264.1425
9826,674818.2742
9827,424902.0807
9828,346219.4939
9829,479304.5031
9830,455376.56
9831,404018.5725
9832,508623.8416
9833,688727.021
9834,868823.5916
9835,947367.4397
9836,870957.9743
9837,815814.7782
9838,619260.6139
9839,517898.9412
9840,180604.8986
9841,1508729.5973
9842,1140590.7157
9843,1585263.0994
9844,2474869.85
9845,3434708.5441
9846,4116493.3656
9847,4192849.395
9848,3180301.005
9849,3467317.9152
9850,2693206.0784
9851,1111819.161
9852,1336115.0883
9853,1808004.0792
9854,1384467.6287
9855,2332359.3231
9856,1942503.979
9857,1304768.2473
9858,1934071.1167
9859,2089076.8703
9860,2112823.1209
9861,1701604.7311
9862,1362937.553
9863,1145912.8702
9864,1465016.1943
9865,1271717.7996
9866,442750.3688
9867,294802.4306
9868,621392.7255
9869,1118642.5133
9870,1268735.6278
9871,1359541.1039
9872,1158721.7335
9873,1000139.9758
9874,1053722.4304
9875,756032.3515
9876,528823.7166
9877,603675.9169
9878,549235.0276
9879,536327.0301
9880,-617813.0488
9881,1369766.3287
9882,2316304.4378
9883,2158233.6484
9884,2080133.5832
9885,1724794.4766
9886,2659854.2587
9887,860852.7752
9888,1611785.1233
9889,783454.8313
9890,968597.4809
9891,937511.5277
9892,1180420.8327
9893,2041811.3364
9894,2004026.0354
9895,1471574.2863
9896,1057019.6478
9897,971719.3352
9898,746736.1755
9899,613088.8077
9900,905073.3131
9901,580683.8964
9902,676325.0591
9903,830438.2822
9904,775132.0011
9905,874363.1003
9906,1273236.0799
9907,1155670.2424
9908,942198.2284
9909,972961.3233
9910,1156013.8572
9911,571041.5837
9912,524778.6074
9913,178959.2381
9914,227068.3229
9915,300717.3529
9916,383665.5538
9917,670270.0584
9918,876480.9685
9919,836729.5583
9920,563988.2036
9921,-371571.9796
9922,-2469023.8754
9923,263350.0428
9924,231621.6532
9925,226845.6294
9926,217856.3032
9927,247320.262
9928,257715.9589
9929,27682.0411
9930,618773.0646
9931,562876.6965
9932,380285.7716
9933,475056.6739
9934,342601.8971
9935,252022.1544
9936,-425379.5547
9937,604429.6095
9938,619266.7575
9939,790966.3223
9940,1120357.9467
9941,1858055.4131
9942,2227417.9575
9943,2455195.4906
9944,1836235.8193
9945,1559957.9996
9946,1315932.5898
9947,696241.1514
9948,597837.8158
9949,389612.2018
9950,676036.2662
9951,811796.8571
9952,736697.5194
9953,1413620.6433
9954,2254976.4164
9955,2234759.3757
9956,2062064.9198
9957,1734410.6532
9958,1176659.983
9959,803360.6198
9960,625335.7263
9961,244368.8194
9962,218231.677
9963,358627.3176
9964,432986.019
9965,910790.5497
9966,696859.3044
9967,754115.7706
9968,569522.6626
9969,477709.2947
9970,1205567.5795
9971,939184.1595
9972,860528.8249
9973,879877.5561
9974,247085.2103
9975,-316891.4671
9976,330045.005
9977,487680.4077
9978,718359.8911
9979,682610.8295
9980,619047.6544
9981,594828.5645
9982,513661.3722
9983,-894609.6399
9984,-863284.3583
9985,-335641.5026
9986,-219503.9779
9987,-882518.3252
9988,36097.7062
9989,-463769.1005
9990,-580670.4724
9991,-638953.8555
9992,-458401.9748
9993,-395689.6514
9994,-311404.4739
9995,-179620.3859
9996,278833.9984
9997,317867.3852
9998,353744.0828
9999,-953125.4015
10000,326544.0378
10001,450288.6643
10002,603569.2756
10003,659171.16
10004,585811.7868
10005,519151.8867
10006,423524.7264
10007,319355.7636
10008,323826.3471
10009,-243610.5607
10010,-171115.6205
10011,46756.6657
10012,933978.0808
10013,403630.3604
10014,423065.4644
10015,325277.7939
10016,543920.4449
10017,-729749.1476
10018,-494386.7606
10019,-12659.1341
10020,196671.7997
10021,576059.2028
10022,465851.4969
10023,796103.241
10024,-55856.0765
10025,-333190.1792
10026,710829.4271
10027,472928.2253
10028,440690.378
10029,581010.3754
10030,207109.2251
10031,-11576.357
10032,-39703.8927
10033,150905.9646
10034,336928.8321
10035,149103.283
10036,243224.8666
10037,223395.7423
10038,78238.0807
10039,462482.2254
10040,434465.4633
10041,334446.137
10042,274424.8101
10043,168104.8497
10044,333350.3978
10045,167527.6882
10046,72918.0794
10047,-86392.7594
10048,191130.4346
10049,254345.3921
10050,305063.6762
10051,405582.5725
10052,410926.7114
10053,320794.3473
10054,234115.7459
10055,165172.7938
10056,130321.0215
10057,285714.6249
10058,314562.8704
10059,317705.8918
10060,381700.575
10061,530413.734
10062,601206.9018
10063,599032.8614
10064,464961.2057
10065,451792.6206
10066,382732.5718
10067,293193.6158
10068,300035.0509
10069,393448.4736
10070,335269.9692
10071,275181.1588
10072,288895.5352
10073,405330.1573
10074,810330.9348
10075,546856.8868
10076,376846.2622
10077,421831.9819
10078,332067.4778
10079,242727.8843
10080,-1412205.0366
10081,-563702.2932
10082,222869.8454
10083,-1004555.4866
10084,499820.0064
10085,569781.6414
10086,583897.5014
10087,788690.4108
10088,1134078.883
10089,969413.6332
10090,1024938.562
10091,729494.1383
10092,246239.1044
10093,492607.5874
10094,399855.9429
10095,-1565558.6256
10096,297144.3906
10097,-340877.3568
10098,111931.7819
10099,330110.995
10100,498459.4702
10101,561137.037
10102,1195417.3656
10103,849583.5304
10104,2048954.6284
10105,549597.9497
10106,610072.644
10107,893281.7333
10108,975567.9442
10109,925042.4807
10110,1328104.0357
10111,1493481.0084
10112,1157786.9822
10113,312712.7187
10114,-985751.3841
10115,679955.6575
10116,566685.3247
10117,863902.7904
10118,1182630.8472
10119,835528.4297
10120,579584.0934
10121,814585.7016
10122,1265783.736
10123,1279621.1694
10124,1343596.7076
10125,1159682.0601
10126,891071.0922
10127,707059.1397
10128,575289.6048
10129,-764660.3575
10130,-1142855.8586
10131,-1262456.2193
10132,-1168410.5361
10133,-260338.6246
10134,-965947.5525
10135,-971223.3885
10136,-1032962.8154
10137,-1636624.5346
10138,-1217095.1497
10139,301525.7224
10140,328572.5959
10141,383924.5646
10142,324181.203
10143,492836.25
10144,308419.1901
10145,529445.9232
10146,776956.7681
10147,446295.8748
10148,453735.5384
10149,856450.8657
10150,600989.7315
10151,397259.484
10152,315362.3916
10153,-648720.5668
10154,-709733.5236
10155,-245231.5946
10156,171075.4153
10157,320109.1796
10158,652270.471
10159,-194905.6427
10160,288310.2594
10161,451566.2382
10162,501599.2111
10163,637927.5941
10164,1431697.5122
10165,1322733.189
10166,398395.6755
10167,242290.536
10168,1289801.4039
10169,1311373.4705
10170,1165642.3446
10171,1206273.0249
10172,821264.4857
10173,-22576.4151
10174,-439374.7641
10175,-118004.1866
10176,-200674.8471
10177,866169.853
10178,146704.839
10179,866980.78
10180,1058974.954
10181,1462304.875
10182,1617906.111
10183,1602773.701
10184,1329075.745
10185,1249270.539
10186,732052.959
10187,1068338.931
10188,1693605.374
10189,1132072.619
10190,883322.342
10191,1874793.923
10192,953287.384
10193,123689.491
10194,1572721.136
10195,1450365.772
10196,463568.698
10197,463652.477
10198,154345.209
10199,76643.822
10200,195920.599
10201,184808.8484
10202,126816.2386
10203,260018.4087
10204,368188.9351
10205,484961.1293
10206,601911.2865
10207,638488.2974
10208,484764.2692
10209,448383.3124
10210,407298.2724
10211,297477.1992
10212,316547.4661
10213,270895.0028
10214,276657.0407
10215,288737.3231
10216,417223.259
10217,408369.0829
10218,556549.1555
10219,562231.0533
10220,522469.5121
10221,490596.3078
10222,456855.0352
10223,368269.5549
10224,280151.9291
10225,394215.2354
10226,299145.527
10227,-409757.6774
10228,526499.0292
10229,723195.5684
10230,594056.9363
10231,814913.7485
10232,853568.0942
10233,776454.698
10234,536609.5234
10235,293193.6578
10236,295878.1651
10237,200814.7577
10238,-253782.9871
10239,-1237759.4561
10240,290088.848
10241,403308.8987
10242,137053.1888
10243,601564.1567
10244,521172.2373
10245,497701.2777
10246,385719.6904
10247,282907.8361
10248,238531.1953
10249,408670.0892
10250,406569.1021
10251,466864.6493
10252,-140951.8738
10253,792882.0271
10254,930808.0435
10255,1040322.5751
10256,805433.2465
10257,900466.9288
10258,1256812.1419
10259,432275.4775
10260,399276.7839
10261,433279.9455
10262,475637.3145
10263,542293.0324
10264,543526.594
10265,779234.5387
10266,1090307.0599
10267,1183477.4646
10268,1076847.2645
10269,1017497.5069
10270,766564.8078
10271,517840.5323
10272,280419.304
10273,1330470.432
10274,1793259.6076
10275,1745225.7663
10276,883254.2395
10277,783252.7334
10278,855335.8087
10279,1020085.7363
10280,700757.348
10281,686990.4604
10282,638498.835
10283,-117210.7154
10284,413993.7931
10285,574392.0397
10286,494173.0258
10287,464121.2333
10288,407776.5448
10289,571275.1513
10290,816843.3953
10291,1043362.0364
10292,1177124.515
10293,1177106.2607
10294,1282291.4662
10295,1176810.1914
10296,799477.8891
10297,245140.856
10298,239874.0771
10299,326677.7973
10300,306108.0298
10301,478980.4569
10302,608496.6264
10303,623238.0801
10304,488108.732
10305,438648.9255
10306,276245.2112
10307,-146096.7755
10308,31081.1374
10309,320261.2591
10310,-207440.8823
10311,400249.7389
10312,388703.419
10313,558584.6466
10314,776654.5256
10315,601090.8195
10316,463787.3219
10317,432725.0125
10318,437762.3015
10319,255292.6953
10320,222263.8668
10321,379249.1551
10322,375774.3267
10323,419604.7462
10324,451616.1847
10325,598274.0059
10326,693065.3274
10327,1045243.5025
10328,799002.6597
10329,480907.4972
10330,463109.901
10331,595890.5915
10332,364948.2476
10333,409904.6484
10334,732591.6978
10335,673886.5065
10336,302595.8476
10337,900784.418
10338,978020.7475
10339,673274.531
10340,616350.3408
10341,518389.8838
10342,228253.6323
10343,457723.6653
10344,302004.5746
10345,190345.8442
10346,259375.6207
10347,181286.8185
10348,304232.8278
10349,1074859.3247
10350,1765612.2178
10351,1600517.4875
10352,928725.7337
10353,781154.549
10354,471025.2468
10355,305690.8242
10356,188321.7702
10357,164456.943
10358,193865.1811
10359,239706.7334
10360,260315.3496
10361,502319.1753
10362,900128.2815
10363,752944.3596
10364,662611.198
10365,-618763.9374
10366,-2138522.9038
10367,-2111293.1179
10368,-1684403.1117
10369,385601.4967
10370,408655.3198
10371,471122.5418
10372,629013.5967
10373,1109445.9176
10374,1069790.115
10375,1070740.1054
10376,804873.7324
10377,673618.3051
10378,577833.5726
10379,846598.8552
10380,833959.2057
10381,1451737.7773
10382,1405854.2283
10383,460384.1017
10384,530311.8103
10385,657736.6003
10386,844196.2341
10387,924445.0489
10388,739453.801
10389,668717.5986
10390,459746.1412
10391,473054.1852
10392,758319.6108
10393,1260560.9072
10394,756264.9483
10395,812137.144
10396,1428605.0189
10397,1775311.8979
10398,1954345.1171
10399,2023891.6734
10400,1689284.1373
10401,1564372.1995
10402,1324000.8341
10403,926322.0183
10404,751907.3707
10405,734024.2706
10406,853235.0903
10407,833041.5774
10408,1036573.8445
10409,1386196.955
10410,1903433.8831
10411,2543142.7218
10412,2258097.041
10413,2248606.3474
10414,1875957.7248
10415,1401963.0607
10416,1114270.7229
10417,1175313.1697
10418,1292496.0271
10419,1016289.8301
10420,1391866.4215
10421,1677681.6996
10422,2138890.7756
10423,2429649.8875
10424,1761367.7903
10425,1838469.8289
10426,1362603.7251
10427,978217.8627
10428,1090890.3494
10429,1218821.7609
10430,1468009.8471
10431,951241.1278
10432,931709.6715
10433,1279127.5169
10434,2359433.6345
10435,2971293.0693
10436,1904299.027
10437,1369579.3509
10438,1183558.4334
10439,130728.6069
10440,-336429.5604
10441,1443069.612
10442,1353811.748
10443,634522.982
10444,540425.098
10445,796920.284
10446,950908.483
10447,930259.76
10448,830276.235
10449,698790.664
10450,617623.628
10451,411873.408
10452,357915.723
10453,382974.342
10454,312576.466
10455,354867.079
10456,462549.788
10457,620544.901
10458,811958.16
10459,924543.939
10460,720244.37
10461,773348.747
10462,604848.378
10463,455356.987
10464,-121912.003
10465,1492058.4189
10466,1257367.5026
10467,855080.8424
10468,1136397.6825
10469,1118979.9784
10470,1457999.1844
10471,2033003.6147
10472,1992588.2159
10473,1893840.7906
10474,1138425.8844
10475,765703.9397
10476,736405.7245
10477,790061.9126
10478,745082.248
10479,699417.669
10480,526434.3758
10481,880103.6256
10482,1035346.99
10483,1073245.3173
10484,932343.7299
10485,709993.3971
10486,603325.1823
10487,354209.3117
10488,506762.8545
10489,438993.079
10490,444828.3985
10491,581551.6164
10492,452515.0307
10493,709337.3449
10494,884689.7904
10495,947362.3837
10496,734839.4279
10497,753942.2558
10498,653785.6373
10499,497037.2622
10500,711852.6517
10501,619222.2163
10502,677707.2916
10503,372767.6167
10504,410021.8001
10505,726803.9451
10506,979296.9867
10507,1055717.3516
10508,899861.6383
10509,759336.7383
10510,594815.8319
10511,446323.8232
10512,399497.0559
10513,361401.8607
10514,414774.3691
10515,277224.9627
10516,728358.1958
10517,1133790.2287
10518,854499.4156
10519,760289.018
10520,705362.321
10521,596725.3558
10522,647077.9421
10523,616043.0708
10524,601909.7079
10525,686639.6021
10526,438305.1686
10527,490840.4481
10528,423471.2317
10529,520457.5432
10530,755846.342
10531,665674.2142
10532,569873.7732
10533,562965.646
10534,466107.7637
10535,326760.3701
10536,228960.9701
10537,187909.5473
10538,249500.571
10539,236281.6919
10540,433550.9475
10541,400821.8802
10542,482988.6007
10543,503301.0233
10544,530327.9192
10545,366168.2889
10546,362209.4486
10547,222693.8118
10548,168522.0239
10549,195069.2257
10550,205552.3794
10551,344490.3556
10552,953821.4381
10553,1072191.469
10554,648282.3866
10555,782931.5158
10556,492864.3754
10557,711122.9984
10558,366232.9614
10559,313744.6908
10560,202853.0203
10561,1403038.7836
10562,533738.0699
10563,565270.9725
10564,541391.2198
10565,697183.8388
10566,1248338.2005
10567,1375236.1669
10568,1222943.3537
10569,869366.3824
10570,1585583.6061
10571,729550.2257
10572,517215.8785
10573,640575.7333
10574,644367.9193
10575,697924.6955
10576,766681.4634
10577,333673.8378
10578,1073020.4284
10579,1346197.4376
10580,991712.2145
10581,1164855.6653
10582,764487.4489
10583,686348.9743
10584,640929.5303
10585,628875.9216
10586,760714.5105
10587,360186.2607
10588,143930.2763
10589,1483428.0814
10590,1674802.7979
10591,1540334.7921
10592,1202987.0011
10593,1239291.8999
10594,913671.119
10595,752408.324
10596,1121306.0796
10597,837678.2225
10598,750617.1268
10599,660244.4089
10600,688255.7989
10601,1105015.7801
10602,1396803.7634
10603,1586550.9058
10604,1345116.259
10605,1126899.9277
10606,844379.482
10607,734901.3568
10608,640215.6451
10609,149852.9683
10610,-303442.9177
10611,1790008.1156
10612,2769572.4365
10613,3605040.7688
10614,3784716.6071
10615,4839189.926
10616,3539616.983
10617,4219660.3589
10618,4247251.3663
10619,3169093.0003
10620,3129847.9986
10621,2906476.4497
10622,2567263.7243
10623,3297443.3045
10624,3587348.1932
10625,4336470.1041
10626,5844150.9935
10627,5521628.053
10628,5245005.3225
10629,5542213.2619
10630,5085122.7256
10631,3800296.4241
10632,3303798.3347
10633,89349.2687
10634,455677.6851
10635,446311.0718
10636,843681.0639
10637,-242875.3699
10638,1075519.475
10639,1181899.8301
10640,668181.3728
10641,620710.9233
10642,505363.9644
10643,307880.1707
10644,326628.3073
10645,261844.4405
10646,558512.3001
10647,-35265.4529
10648,256105.7121
10649,496355.8068
10650,758948.1531
10651,176614.5268
10652,369383.7096
10653,604687.788
10654,543164.8473
10655,363859.8426
10656,80938.5084
10657,50842.4641
10658,351388.9472
10659,293999.3867
10660,411429.953
10661,480868.9494
10662,527475.3936
10663,536378.2463
10664,406845.7749
10665,494876.7021
10666,427457.7752
10667,280309.849
10668,255375.4009
10669,261163.9656
10670,-384980.9043
10671,282817.2701
10672,-3637643.4305
10673,-432918.553
10674,454949.5616
10675,546305.8905
10676,377401.3494
10677,-659513.0561
10678,-1858944.2975
10679,-2135497.1279
10680,495193.6658
10681,245604.2639
10682,198143.4843
10683,211860.2263
10684,271867.1518
10685,258458.2822
10686,294106.0473
10687,588834.4043
10688,-52724.7512
10689,357829.7739
10690,1003223.7991
10691,362866.7283
10692,-883181.5442
10693,527745.0202
10694,459920.2402
10695,271831.6844
10696,282933.8449
10697,506395.4085
10698,686373.7279
10699,656643.5699
10700,632938.7951
10701,630775.6417
10702,457758.1595
10703,515160.3094
10704,574003.1335
10705,766133.605
10706,1498794.2294
10707,977536.3178
10708,1323484.8251
10709,1775849.4707
10710,2011013.2201
10711,2321342.743
10712,1434318.7372
10713,1324138.876
10714,1338780.1741
10715,874366.7869
10716,903105.8535
10717,1143191.5694
10718,1066189.7219
10719,1032926.0403
10720,979425.2988
10721,1300244.4882
10722,1641935.717
10723,2058935.718
10724,1833413.8797
10725,1482754.8155
10726,1213460.0346
10727,1056674.4484
10728,1419365.1256
10729,275784.4017
10730,249985.4389
10731,278532.5741
10732,418460.6185
10733,586356.1613
10734,637438.0541
10735,636072.939
10736,532055.8772
10737,498732.3119
10738,396655.701
10739,301512.9707
10740,252308.3145
10741,102815.0258
10742,43606.2061
10743,61861.1469
10744,99899.9838
10745,171563.021
10746,338637.5038
10747,413561.707
10748,448020.5977
10749,281588.8697
10750,225752.6857
10751,106330.4313
10752,-2918.4
10753,705779.3728
10754,771347.9126
10755,1260418.9856
10756,38581.9825
10757,1544447.4418
10758,2701659.9449
10759,3642853.9429
10760,1378468.768
10761,1099432.7339
10762,887292.5306
10763,622728.6528
10764,466445.5503
10765,436467.123
10766,610157.8018
10767,691549.3841
10768,649984.0382
10769,939812.5158
10770,3644552.6327
10771,1603709.4439
10772,1193041.9571
10773,1292219.3078
10774,746106.5847
10775,609158.4832
10776,583784.5339
10777,7918.3109
10778,6822.2286
10779,13504.1686
10780,10899.8965
10781,16758.1376
10782,24186.0343
10783,23228.9927
10784,15995.7921
10785,14061.2434
10786,27562.9775
10787,17626.5495
10788,4862.388
10789,962.9268
10790,4607.6074
10791,15005.0263
10792,21081.9589
10793,33293.9522
10794,14533.3672
10795,20566.6175
10796,12875.7761
10797,10778.8154
10798,7584.8745
10799,6580.54
10800,5626.7014
10801,231835.7906
10802,260458.6437
10803,234423.9266
10804,340210.649
10805,153325.3014
10806,-483433.7588
10807,389138.9752
10808,324436.4225
10809,429539.1125
10810,504445.1365
10811,298031.1438
10812,272640.3893
10813,324155.5714
10814,282900.2067
10815,249953.0691
10816,237373.8697
10817,286423.9148
10818,64752.6878
10819,208434.8125
10820,215808.8243
10821,446371.5086
10822,332900.9282
10823,301839.8813
10824,260279.7785
10825,464342.584
10826,470277.0087
10827,239244.1566
10828,956232.1945
10829,437891.3418
10830,668166.2876
10831,583389.2048
10832,645204.2641
10833,402226.4512
10834,563247.2509
10835,322669.4126
10836,236661.6617
10837,363485.3532
10838,457978.6482
10839,246481.0196
10840,506592.8476
10841,592394.2406
10842,718342.447
10843,727934.77
10844,508828.7541
10845,1233889.7636
10846,541369.8559
10847,396916.4949
10848,-429517.3345
10849,241887.6315
10850,216503.9039
10851,-526772.7792
10852,436430.0986
10853,455722.9801
10854,354907.6486
10855,-234803.4477
10856,32868.2121
10857,494059.5379
10858,303327.9129
10859,322008.5449
10860,351018.4024
10861,200209.0104
10862,251276.5557
10863,-1118982.8114
10864,274901.2314
10865,-245109.5729
10866,5431.7627
10867,1530048.9826
10868,76456.957
10869,1231770.4361
10870,-8836.0298
10871,623128.8231
10872,608711.6169
10873,442391.6907
10874,476564.8987
10875,441602.1725
10876,672243.9671
10877,1060866.7698
10878,1026809.1555
10879,1094225.2107
10880,897306.5188
10881,839382.991
10882,692597.0258
10883,437265.9641
10884,438198.293
10885,410916.7723
10886,454105.1228
10887,425488.0085
10888,517640.0862
10889,988161.0129
10890,1402192.4215
10891,1091281.9485
10892,925155.569
10893,928025.9522
10894,631255.8186
10895,450711.8382
10896,855927.3832
10897,82343.763
10898,108187.5256
10899,126715.9718
10900,185755.9286
10901,-11455.3728
10902,311046.6477
10903,344368.4704
10904,299074.5452
10905,257072.9608
10906,168873.4411
10907,135191.112
10908,109348.0593
10909,116070.4423
10910,124784.3633
10911,120706.6033
10912,144204.3031
10913,202726.7439
10914,267545.802
10915,-350465.7904
10916,74858.1631
10917,221895.2121
10918,179216.9808
10919,141992.8352
10920,-24690.8665
10921,2407419.334
10922,2250448.439
10923,2761005.003
10924,3922396.507
10925,5510295.263
10926,4954045.942
10927,5570234.599
10928,4539104.036
10929,6190314.3
10930,5245082.276
10931,3293668.278
10932,2400738.891
10933,2599616.322
10934,3115690.381
10935,3402633.12
10936,3560627.875
10937,5339035.596
